"OBJECTID","YEAR_","STATE","AGENCY","UNIT_ID","FIRE_NAME","INC_NUM","ALARM_DATE","CONT_DATE","CAUSE","C_METHOD","OBJECTIVE","GIS_ACRES","COMMENTS","COMPLEX_NAME","IRWINID","FIRE_NUM","COMPLEX_ID","DECADES","Shape__Area","Shape__Length"
5273,2008,"CA","CDF","MEU","TRAVIS 1","005227","2008/07/05 00:00:00+00","2008/07/05 00:00:00+00",1,1,1,1171.231,"","MENDOCINO LIGHTNING COMPLEX","","","",2000,8091138.7578125,12564.4354304358
5274,2008,"CA","CDF","MEU","SUGARLOAF","004696","2008/06/21 00:00:00+00","2008/07/09 00:00:00+00",1,1,1,6927.816,"","MENDOCINO LIGHTNING COMPLEX","","","",2000,46483434.1484375,36379.8118422756
5309,2008,"CA","CDF","MMU","TELEGRAPH","009779","2008/07/25 00:00:00+00","2008/08/01 00:00:00+00",9,3,1,34083.8,"","","","00000068","",2000,220147697.273438,110613.669408593
5310,2008,"CA","CDF","MMU","41 FIRE","007347","2008/06/10 00:00:00+00","2008/06/11 00:00:00+00",10,6,1,2592.281,"","","","","",2000,16473660.9296875,20132.016421389
5314,2008,"CA","CDF","MMU","HWY 140","007972","2008/06/21 00:00:00+00","2008/06/23 00:00:00+00",1,1,1,1566.289,"","","","","",2000,10044520,36922.0207459274
5340,2008,"CA","CDF","NEU","TWENTY","013264","2008/06/21 00:00:00+00","2008/06/25 00:00:00+00",1,1,1,1355.439,"","","","","",2000,9141385.93359375,15809.2854529633
5341,2008,"CA","CDF","NEU","GLADDING","018862","2008/09/01 00:00:00+00","2008/09/05 00:00:00+00",7,1,1,1089.862,"","","","","",2000,7297112.015625,26024.0753685573
5360,2008,"CA","CCO","RRU","FREEWAY","099962","2008/11/15 00:00:00+00","2008/11/18 00:00:00+00",10,8,1,30305.23,"","","","075221","",2000,178551868.886719,109754.874212397
5361,2008,"CA","CCO","SBC","TEA","009981","2008/11/13 00:00:00+00","2008/11/18 00:00:00+00",4,2,1,1946.342,"210 Structures Destroyed. 2 Severe Burn Injuries","","","009981","",2000,11612480.6601562,21231.0650566193
5365,2008,"CA","CDF","SCU","SUMMIT","002548","2008/05/21 00:00:00+00","2008/05/27 00:00:00+00",5,2,1,4174.505," ","","","","",2000,26577360.328125,39596.4960011539
5384,2008,"CA","CDF","TCU","LAGRANGE","005302","2008/06/10 00:00:00+00","2008/06/12 00:00:00+00",7,1,1,1334.334,"","","","","",2000,8638259.65625,20046.7972811463
5391,2008,"CA","CDF","TGU","COLYEAR","003102","2008/05/06 00:00:00+00","2008/05/10 00:00:00+00",18,2,1,1400.641,"","","","","",2000,9690293.80078125,22075.8788290953
5392,2008,"CA","CDF","TGU","ANTELOPE","004308","2008/06/21 00:00:00+00","2008/06/29 00:00:00+00",1,2,1,3416.724,"USFS  #81","MILL COMPLEX","","","",2000,23763609.921875,27991.079288989
5404,2008,"CA","CDF","BTU","HUMBOLDT","007089","2008/06/11 00:00:00+00","2008/06/16 00:00:00+00",7,2,1,23344.33,"CAL FIRE Team 2","","","","",2000,159799626.5,98359.293107588
5405,2008,"CA","CDF","BTU","CRAIG","009395","2008/08/04 00:00:00+00","2008/08/07 00:00:00+00",5,2,1,2019.065,"CAL FIRE Team 5","","","","",2000,13773316.8710938,27350.9925391745
5406,2008,"CA","USF","TNF","WESTVILLE","00000041","2008/06/21 00:00:00+00","2008/08/01 00:00:00+00",1,3,1,11090.15,"","AMERICAN RIVER COMPLEX","","00000041","",2000,74830395.0664062,61483.6852161339
5407,2008,"CA","USF","TNF","GOVERNMENT","00000037","2008/06/21 00:00:00+00","2008/08/01 00:00:00+00",1,3,1,9219.731,"","AMERICAN RIVER COMPLEX","","00000037","",2000,62246944.515625,56921.6989945713
5410,2008,"CA","USF","TNF","FALL","00000033","2008/06/21 00:00:00+00","2008/07/15 00:00:00+00",1,7,1,2416.797,"","LION COMPLEX","","00000033","",2000,16389133.7304688,28832.0031539684
5411,2008,"CA","USF","TNF","SCOTCHMAN","00000025","2008/06/21 00:00:00+00","2008/07/03 00:00:00+00",1,7,1,1165.431,"","LION COMPLEX","","00000025","",2000,7897694.75,14297.8411277034
5419,2008,"CA","USF","ANF","SAYRE","00000139","2008/11/14 00:00:00+00","2008/12/05 00:00:00+00",14,7,1,11260.19,"LACO # 257946","","","00000139","",2000,66998806.3359375,58176.4479040599
5420,2008,"CA","USF","ANF","MAREK","00000123","2008/10/12 00:00:00+00","2008/10/20 00:00:00+00",14,7,1,4573.801," ","","","00000123","",2000,27195230.6796875,39228.6790750102
5426,2008,"CA","USF","INF","HONEY BEE","00000002","2008/05/06 00:00:00+00","2008/05/26 00:00:00+00",1,1,2,1390.236,"WILDLAND FIRE","","","00000002","",2000,8648991.46484375,21896.0007901203
5438,2008,"CA","USF","LNF","ONION","00002661","2008/06/21 00:00:00+00","2008/07/22 00:00:00+00",1,8,1,4904.737,"","CUB COMPLEX","","00000015","",2000,34069661.59375,51948.9060090211
5440,2008,"CA","USF","KNF","CARIBOU","00000026","2008/06/21 00:00:00+00","2008/12/16 00:00:00+00",1,3,1,13126.68," ","BEAR WALLOW COMPLEX","","00000026","",2000,93518092.546875,83026.5672012316
5441,2008,"CA","USF","KNF","ANTHONY MILNE","00000054","2008/06/19 00:00:00+00","2008/12/16 00:00:00+00",1,3,1,1777.426," ","BEAR WALLOW COMPLEX","","00000054","",2000,12835656.8515625,34593.3940944476
5442,2008,"CA","USF","KNF","PANTHER","00000057","2008/07/22 00:00:00+00","2008/10/14 00:00:00+00",1,7,1,44497.18,"","SISKIYOU COMPLEX","","00000057","",2000,322160260.382812,319159.711374172
5443,2008,"CA","USF","KNF","DARK","00000011","2008/06/21 00:00:00+00","2008/07/23 00:00:00+00",1,7,1,10389.64,"","SISKIYOU COMPLEX","","00000011","",2000,75366295.78125,57963.7036045363
5444,2008,"CA","USF","KNF","THREE","00000010","2008/06/20 00:00:00+00","2008/07/23 00:00:00+00",1,7,1,4922.912,"","SISKIYOU COMPLEX","","00000010","",2000,35655092.3164062,34277.8398006905
5447,2008,"CA","USF","LNF","CUB","00002666","2008/06/21 00:00:00+00","2008/07/21 00:00:00+00",1,8,1,14728.5,"","CUB COMPLEX","","00000013","",2000,102252791.363281,60176.9066149664
5448,2008,"CA","CDF","LNF","PETERSON","00000046","2008/06/21 00:00:00+00","2008/07/01 00:00:00+00",1,8,1,8021.854,"","PETERSON COMPLEX","","00000046","",2000,56906601.9921875,53544.3930110327
5456,2008,"CA","USF","LPF","GAP","00000020","2008/07/01 00:00:00+00","2008/07/17 00:00:00+00",9,2,1,9544.732,"","","","00000020","",2000,56989447.2539062,63581.3101343025
5457,2008,"CA","USF","LPF","CHALK","00000034","2008/09/27 00:00:00+00","2008/10/30 00:00:00+00",9,2,1,16265.77,"","","","00000034","",2000,100818461.433594,68988.2706835283
5458,2008,"CA","USF","MNF","WHISKEY","00000003","2008/06/12 00:00:00+00","2008/10/27 00:00:00+00",9,8,1,7783.408," ","","","00000003","",2000,53513506.4375,51703.3093429565
5459,2008,"CA","USF","MNF","MONKEY ROCK","00000016","2008/06/21 00:00:00+00","2008/07/14 00:00:00+00",1,8,1,1885.691,"Wilderness","SODA COMPLEX","","00000016","",2000,12848861.5429688,17627.0286211212
5460,2008,"CA","USF","MNF","BACK","00000019","2008/06/21 00:00:00+00","2008/06/29 00:00:00+00",1,8,1,1566.22," ","SODA COMPLEX","","00000019","",2000,10619811.84375,15487.2813105091
5461,2008,"CA","CDF","MNF","BIG","00000012","2008/06/21 00:00:00+00","2008/07/05 00:00:00+00",1,8,1,2192.96," ","SODA COMPLEX","","00000012","",2000,14889168.7851562,24624.3079728048
5462,2008,"CA","USF","MNF","MILL","00000041","2008/06/21 00:00:00+00","2008/07/26 00:00:00+00",1,8,1,3041.954," ","SODA COMPLEX","","00000041","",2000,20688261.8671875,30060.7254293942
5464,2008,"CA","USF","SHF","SLIDE","00000184","2008/06/21 00:00:00+00","2008/07/08 00:00:00+00",1,7,1,1182.067,"","LIME COMPLEX","","00000184","",2000,8321071.6328125,13115.063965646
5467,2008,"CA","USF","MNF","SLIDES","00000022","2008/06/21 00:00:00+00","2008/06/27 00:00:00+00",1,8,1,1640.779,"","YOLLA BOLLY COMPLEX","","00000022","",2000,11349606.3320312,19939.7993973583
5468,2008,"CA","USF","LPF","INDIANS","00000012","2008/06/08 00:00:00+00","2008/07/10 00:00:00+00",4,2,1,76459.78,"","","","00000012","",2000,475593125.808594,130433.756632274
5469,2008,"CA","USF","LPF","GALLERY","00000016","2008/06/21 00:00:00+00","2008/07/27 00:00:00+00",1,2,1,163606.7,"","BASIN COMPLEX","","00000016","",2000,1020285142.10156,211945.522428428
5470,2008,"CA","USF","SHF","IRON","00000118","2008/06/21 00:00:00+00","2008/08/23 00:00:00+00",1,7,1,30660.02,"","YOLLA BOLLY COMPLEX","","00000118","",2000,212550693.335938,129432.629525634
5473,2008,"CA","USF","SHF","MINERS","00000106","2008/06/21 00:00:00+00","2008/10/31 00:00:00+00",1,8,1,24876.34,"","LIME COMPLEX","","00000106","",2000,174999340.792969,94874.2536334496
5474,2008,"CA","USF","SHF","EAGLE","00000066","2008/06/21 00:00:00+00","2008/10/04 00:00:00+00",1,7,1,32023.89,"","IRON COMPLEX","","00000066","",2000,225797691.152344,127673.429110562
5475,2008,"CA","USF","MNF","GROUSE","00000033","2008/06/21 00:00:00+00","2008/07/05 00:00:00+00",1,8,1,6323.498,"","YOLLA BOLLY COMPLEX","","00000033","",2000,43820903.984375,64335.0102104588
5476,2008,"CA","USF","MNF","VINEGAR","00000030","2008/06/22 00:00:00+00","2008/06/25 00:00:00+00",1,8,1,14544,"","YOLLA BOLLY COMPLEX","","00000030","",2000,100639614,125110.534700454
5477,2008,"CA","USF","MNF","YELLOW","00000047","2008/06/21 00:00:00+00","2008/11/20 00:00:00+00",1,8,1,31932.87,"","YOLLA BOLLY COMPLEX","","00000047","",2000,220872595.078125,163674.171279761
5485,2008,"CA","USF","SRF","BLUE 2","00000026","2008/06/21 00:00:00+00","2008/10/03 00:00:00+00",1,7,1,17552.39,"","SISKIYOU COMPLEX","","00000026","",2000,126879091.207031,92843.0517856618
5487,2008,"CA","USF","PNF","SOUTH-FREY","00000052","2008/06/21 00:00:00+00","2008/08/31 00:00:00+00",1,7,1,12401.95,"Fires burned together. INC_NUM for Frey: 00000046 ","CANYON COMPLEX","","00000052","",2000,84821959.0117188,67799.969983786
5488,2008,"CA","USF","PNF","SCOTCH","","2008/06/21 00:00:00+00","2008/08/31 00:00:00+00",1,7,1,13008.35,"","CANYON COMPLEX","","00000063","",2000,89164536.7304688,71495.6464850622
5489,2008,"CA","USF","SRF","HAYPRESS","","2008/06/21 00:00:00+00","2008/10/03 00:00:00+00",1,7,1,13664.68,"","UKONOM COMPLEX","","00000049","",2000,98571551.78125,76506.7977608631
5490,2008,"CA","USF","SRF","JAKE","","2008/06/21 00:00:00+00","2008/10/03 00:00:00+00",1,7,1,38416.58,"","UKONOM COMPLEX","","00000041","",2000,276094535.039062,131763.500332304
5491,2008,"CA","USF","SRF","MERRILL","","2008/06/21 00:00:00+00","2008/10/03 00:00:00+00",1,7,1,8339.333,"","UKONOM COMPLEX","","00000068","",2000,60044243.2890625,48245.1724497079
5492,2008,"CA","USF","SRF","MILL","00001040","2008/06/20 00:00:00+00","2008/10/03 00:00:00+00",1,7,1,65882.04,"","SISKIYOU COMPLEX","","00000023","",2000,476319135.007812,179116.42424038
5493,2008,"CA","USF","SRF","HELL'S HALF","","2008/06/20 00:00:00+00","2008/08/25 00:00:00+00",1,1,1,15130.15,"","HELL'S HALF COMPLEX","","00000035","",2000,106835152.859375,66516.4915955393
5496,2008,"CA","USF","SRF","BONANZA","","2008/06/21 00:00:00+00","2008/07/05 00:00:00+00",1,1,1,1370.59,"","LIME COMPLEX","","00000059","",2000,9523942.62109375,13912.3134640082
5511,2008,"CA","USF","PNF","RICH","","2008/07/29 00:00:00+00","2008/09/02 00:00:00+00",6,7,1,6110.651," ","","","00000084","",2000,42239268.546875,55886.3513084424
5517,2008,"CA","USF","PNF","FOX","","2008/06/22 00:00:00+00","2008/08/31 00:00:00+00",1,7,1,1869.612,"","CANYON COMPLEX","","00000045","",2000,12819275.0039062,20789.3948392617
5518,2008,"CA","USF","PNF","COLD","","2008/06/21 00:00:00+00","2008/08/31 00:00:00+00",1,7,1,5599.298,"","CANYON COMPLEX","","00000070","",2000,38475270.1601562,44308.1261725995
5519,2008,"CA","USF","PNF","LITTLE","","2008/06/22 00:00:00+00","2008/08/31 00:00:00+00",1,7,1,1398.579,"","CANYON COMPLEX","","00000043","",2000,9590701.8203125,19513.833536788
5529,2008,"CA","USF","SQF","PIUTE","","2008/06/28 00:00:00+00","2008/07/30 00:00:00+00",9,7,1,37346.25,"","","","00000018","",2000,228507924.972656,138836.664004708
5530,2008,"CA","USF","SQF","CLOVER","","2008/05/31 00:00:00+00","2008/06/07 00:00:00+00",1,7,2,15788.59,"","","","00000009","",2000,98082033.2148438,69635.1754607934
5544,2008,"CA","USF","SHF","BUCKHORN","","2008/06/21 00:00:00+00","2008/07/31 00:00:00+00",1,7,1,29814.31,"","IRON COMPLEX","","00000188","",2000,210987969.101562,180644.162493577
5545,2008,"CA","USF","SNF","OLIVER","","2008/06/21 00:00:00+00","2008/07/14 00:00:00+00",1,1,1,2806.085,"2008CAMMU008107","OLIVER COMPLEX","","00000014","",2000,18073019.8984375,23562.3513913758
5558,2008,"CA","USF","STF","NORTH MTN","","2008/06/21 00:00:00+00","2008/07/19 00:00:00+00",1,7,1,2964.05,"","","","00000013","",2000,19295667.9960938,25850.077110656
5560,2008,"CA","USF","PNF","FRIEND-DARNELL","","2008/07/08 00:00:00+00","2008/07/21 00:00:00+00",1,5,1,4111.993,"Digitized from Landsat 20080824","CANYON COMPLEX","","00000539","",2000,28090986.8867188,27054.1210177854
5564,2008,"CA","CDF","FKU","AVOCADO","00005639","","",11,1,1,1175.196,"","","","","",2000,7429893.4296875,15405.0370488233
5570,2008,"CA","USF","SHF","LOWER FIRE","004727","2008/06/20 00:00:00+00","",1,2,1,1309.891,"","SHU JUNE LIGHTNING COMPLEX","","","",2000,9214962.0625,15360.1853976259
5571,2008,"CA","USF","SHF","DEERLICK FIRE","004727","2008/06/20 00:00:00+00","",1,2,1,12976.93,"","LIME COMPLEX","","","",2000,90794324.578125,95437.0659697916
5572,2008,"CA","USF","SHF","DEADSHOT FIRE","004727","2008/06/20 00:00:00+00","",1,2,1,1044.585,"","LIME COMPLEX","","","",2000,7315941.10546875,14538.4316049792
5573,2008,"CA","USF","SHF","STEIN","004727","2008/06/20 00:00:00+00","",1,2,1,1147.845,"","SHU JUNE LIGHTNING COMPLEX","","","",2000,8111265.73046875,18075.0877911322
5575,2008,"CA","USF","SHF","MOON","004727","2008/06/20 00:00:00+00","",1,2,1,35312.22,"","SHU JUNE LIGHTNING COMPLEX","","","",2000,247743844.785156,130579.703469148
5576,2008,"CA","USF","SHF","MOTION","004727","2008/06/20 00:00:00+00","",1,2,1,28329.74,"","SHU JUNE LIGHTNING COMPLEX","","","",2000,199657928.613281,102284.396412723
5577,2008,"CA","USF","SHF","VENTURE","004727","2008/06/20 00:00:00+00","",1,2,1,1911.353,"","SHU JUNE LIGHTNING COMPLEX","","","",2000,13585288.6523438,18452.8464996386
5582,2008,"CA","USF","SHF","PINE 2","004727","2008/06/20 00:00:00+00","",1,2,1,1193.195,"","SHU JUNE LIGHTNING COMPLEX","","","",2000,8418473.4140625,16027.5120534248
5583,2008,"CA","USF","SHF","KIRKMAN","004727","2008/06/20 00:00:00+00","",1,2,1,2053.58,"","SHU JUNE LIGHTNING COMPLEX","","","",2000,14399821.2148438,22409.2146087326
5585,2008,"CA","CDF","TGU","MILL","004261","2008/06/21 00:00:00+00","2008/06/29 00:00:00+00",1,8,1,13511.76,"USFS # 79","MILL COMPLEX","","00000079","",2000,93732420.7617188,50580.4319498307
5590,2008,"CA","NPS","BNP","JACK ","","2008/08/17 00:00:00+00","2008/08/31 00:00:00+00",1,7,1,6067.5,"Jack WF within Lava Beds National Monument.","","","","",2000,44232203,94015.9694602566
5596,2008,"CA","NPS","KNP","HIDDEN","","2008/09/10 00:00:00+00","2008/10/08 00:00:00+00",1,7,1,3685.978,"","","","76","",2000,23190724.296875,21485.5480515232
5597,2008,"CA","NPS","KNP","TEHIPITE","","2008/07/19 00:00:00+00","2008/12/01 00:00:00+00",1,3,2,11648.09,"USFS #00000087","","","45","",2000,73930553.5,127571.514432305
5607,2007,"CA","CCO","LAC","MAGIC","00233077","2007/10/22 00:00:00+00","2007/10/25 00:00:00+00",14,8,1,2824.877,"","","","00233077","",2000,16834546.8476562,24761.5896440095
5608,2007,"CA","USF","ANF","RANCH","00000166","2007/10/20 00:00:00+00","2007/11/15 00:00:00+00",2,7,1,58410.34,"","","","00000166","",2000,348868467.183594,205467.42778704
5610,2007,"CA","CCO","LAC","CORRAL","00259483","2007/11/24 00:00:00+00","2007/11/27 00:00:00+00",14,8,1,4707.997,"","","","00259483","",2000,27826958.3789062,27685.171836133
5611,2007,"CA","CCO","LAC","GORMAN","00109398","2007/05/19 00:00:00+00","2007/05/22 00:00:00+00",14,8,1,2373.845,"","","","00109398","",2000,14266522.2382812,24006.6815147438
5625,2007,"CA","CCO","KRN","WHITE","00018055","2007/06/24 00:00:00+00","2007/06/29 00:00:00+00",2,7,1,12432.16,"","","","00718055","",2000,75126103.1484375,51597.6933116449
5628,2007,"CA","CCO","LAC","ISLAND","00102481","2007/05/10 00:00:00+00","2007/05/17 00:00:00+00",14,8,1,4722.966,"","","","00102481","",2000,27470950.1757812,36823.8808184177
5678,2007,"CA","CCO","ORC","241 INCIDENT","00000000","2007/03/11 00:00:00+00","2007/03/13 00:00:00+00",7,7,1,1618.079," ","","","07016557","",2000,9513116.328125,21286.3120068215
5683,2007,"CA","DOD","MCP","AMMO","00000000","2007/10/23 00:00:00+00","2007/11/01 00:00:00+00",14,8,1,21493.91,"","","","00001111","",2000,124975228.769531,67026.0386903211
5686,2007,"CA","USF","KNF","CHINA","00000043","2007/07/10 00:00:00+00","2007/08/18 00:00:00+00",1,7,1,2939.363,"","CHINA BACK COMPLEX","","00000043","",2000,21448332.9375,26401.2012202149
5695,2007,"CA","USF","INF","SAGE","00000015","2007/07/06 00:00:00+00","2007/07/11 00:00:00+00",1,2,1,6462.62,"","INYO COMPLEX","","00000015","",2000,41246097.390625,47728.5734125279
5696,2007,"CA","CDF","ORC","SANTIAGO","00000085","2007/10/21 00:00:00+00","2007/11/08 00:00:00+00",9,3,1,28429.98,"","","","00000085","",2000,166734464.875,104267.08198314
5698,2007,"CA","USF","INF","SEVEN","00000023","2007/07/06 00:00:00+00","2007/07/13 00:00:00+00",1,2,1,1643.769,"","INYO COMPLEX","","00000023","",2000,10392641.203125,14293.220963415
5699,2007,"CA","USF","BDF","SLIDE","00000167","2007/10/22 00:00:00+00","2007/11/14 00:00:00+00",9,7,1,12769.25," ","","","00000167","",2000,75786569.9414062,89819.042448425
5700,2007,"CA","CDF","MVU","RICE","00010502","2007/10/07 00:00:00+00","2007/11/05 00:00:00+00",9,3,1,9471.854,"","","","00000000","",2000,55121588.8359375,62057.8387206466
5701,2007,"CA","BLM","BBD","LARSON","00000557","2007/06/01 00:00:00+00","2007/06/11 00:00:00+00",1,2,1,1075.999,"Hope this works.  If not let me know and will try again.","","","00000557","",2000,7130477.07421875,14955.5621928009
5706,2007,"CA","BLM","BBD","BROWN","00001504","2007/06/20 00:00:00+00","2007/06/23 00:00:00+00",9,1,1,1430.317," ","","","00001504","",2000,8779869.3203125,19800.4869979803
5713,2007,"CA","CDF","BTU","BANGOR","00009467","2007/08/07 00:00:00+00","2007/08/07 00:00:00+00",7,1,1,1057.202,"","","","00000000","",2000,7164439.37109375,15809.0647779668
5715,2007,"CA","CDF","FKU","TAR","00008730","2007/08/10 00:00:00+00","2007/08/19 00:00:00+00",14,2,1,5671.028," ","","","00008730","",2000,35073841.4257812,30875.8497666558
5718,2007,"CA","USF","PNF","MOONLIGHT","00000098","2007/09/03 00:00:00+00","2007/09/25 00:00:00+00",2,7,1,64959.96," ","","","00000098","",2000,451389570.417969,107611.06106282
5720,2007,"CA","CDF","LAC","NORTH","00000129","2007/09/02 00:00:00+00","2007/09/02 00:00:00+00",1,8,1,2122.343,"","","","00000129","",2000,12651429.6171875,19154.0742605486
5721,2007,"CA","USF","INF","OAK","00000022","2007/07/06 00:00:00+00","2007/07/13 00:00:00+00",1,2,1,27062.87,"","INYO COMPLEX","","00000022","",2000,171364810.96875,104844.502748097
5723,2007,"CA","USF","CNF","PINE","00000073","2007/09/12 00:00:00+00","2007/10/02 00:00:00+00",4,7,1,2111.768," ","","","00000073","",2000,12125392.7851562,20380.3535229852
5725,2007,"CA","CDF","MVU","POOMACHA","00010643","2007/10/23 00:00:00+00","2007/12/01 00:00:00+00",9,7,1,49410.97,"","","","00000087","",2000,286985282.949219,142814.773532839
5752,2007,"CA","USF","KNF","ELK","00000045","2007/07/10 00:00:00+00","2007/08/04 00:00:00+00",1,7,1,1144.694,"TOTAL COMPLEX COST 18.6M","ELK COMPLEX","","00000045","",2000,8297798.49609375,16774.8367880316
5753,2007,"CA","USF","MDF","FLETCHER","00000055","2007/07/10 00:00:00+00","2007/08/04 00:00:00+00",1,1,1,8081.957," ","","","00000055","",2000,59211348.1953125,56008.80880633
5754,2007,"CA","USF","SQF","GOLDLEDGE","00000011","2007/06/03 00:00:00+00","2007/06/16 00:00:00+00",9,2,1,4196.017," ","","","00000011","",2000,25919590.7304688,29352.5592831641
5756,2007,"CA","USF","SQF","GROUSE","00000042","2007/08/27 00:00:00+00","2007/12/18 00:00:00+00",1,6,1,1004.114," ","","","00000042","",2000,6266271.6328125,12877.6604503227
5757,2007,"CA","USF","TMU","ANGORA","00000013","2007/06/23 00:00:00+00","2007/07/02 00:00:00+00",4,7,1,3069.805," ","","","00000013","",2000,20533568.171875,28260.036962657
5758,2007,"CA","USF","BDF","GRASS VALLEY","00000165","2007/10/22 00:00:00+00","2007/12/31 00:00:00+00",9,7,1,1242.371,"","","","00000165","",2000,7379845.8125,16297.7951130089
5763,2007,"CA","USF","SQF","JAMES","00000004","2007/04/29 00:00:00+00","2007/08/02 00:00:00+00",9,1,1,1348.932," ","","","00000004","",2000,8307935.11328125,19991.1391915749
5767,2007,"CA","CDF","BDU","LOS FLORES","00003475","2007/03/31 00:00:00+00","",1,2,1,4099.966,"Fire started in Hesperia City. 200 ac of SRA","","","00000000","",2000,24405500.8046875,25604.4789047918
5820,2007,"CA","CDF","SCU","LICK","00005214","2007/09/03 00:00:00+00","2007/09/15 00:00:00+00",5,2,1,47748.27,"","","","00000000","",2000,305304751.011719,112954.127342282
5860,2007,"CA","CDF","TUU","SHANNON","00059400","2007/06/03 00:00:00+00","2007/06/04 00:00:00+00",2,2,1,2140.999,"","","","00000000","",2000,13260188.3671875,22355.8414277404
5867,2007,"CA","CCO","LAC","BUCKWEED","00000167","2007/10/21 00:00:00+00","2007/10/21 00:00:00+00",8,2,1,38347.47,"LACo # 232185","","","00000167","",2000,229093053.527344,113267.992876298
5879,2007,"CA","USF","SHF","WALLOW","00000082","2007/08/29 00:00:00+00","2007/09/08 00:00:00+00",2,2,1,1438.386," ","","","00000082","",2000,10075357.6328125,18152.1154027427
